Time,U,V,W
3.62244898,-259.8782112,-142.1647037,496.6070015
3.62545018,-253.8445673,-150.6040797,497.954496
3.628451381,-246.5566984,-158.8558451,497.6202322
3.631452581,-239.977766,-167.2257493,497.7538849
3.634453782,-233.3607344,-175.5974465,497.5374451
3.637454982,-226.7056037,-183.9709367,496.970913
3.640456182,-220.0123739,-192.3462199,496.0542883
3.643457383,-213.3389644,-200.4486175,494.8399116
3.646458583,-206.6002877,-208.6816503,493.2508914
3.649459784,-199.8285401,-216.8926303,491.3163226
3.652460984,-193.0237215,-225.0815577,489.0362052
3.655462185,-186.185832,-233.2484325,486.4105392
3.658463385,-178.4835187,-241.3806325,480.4943799
3.661464586,-171.3845156,-249.5515169,477.0282682
3.664465786,-164.2855124,-257.7224013,473.5621565
3.667466987,-157.1865092,-265.8932857,470.0960448
3.670468187,-150.087506,-274.0641701,466.629933
3.673469388,-140.6633657,-279.788615,454.8106757
3.676470588,-132.7871604,-287.1417507,448.5524352
3.679471789,-124.9109551,-294.4948864,442.2941947
3.682472989,-117.0347498,-301.848022,436.0359542
3.68547419,-109.1585446,-309.2011577,429.7777137
3.68847539,-100.6877433,-319.3933676,423.7875413
3.691476591,-92.60943248,-327.7115159,417.6204183
3.694477791,-84.53112166,-336.0296642,411.4532952
3.697478992,-76.45281083,-344.3478125,405.2861721
3.700480192,-68.3745,-352.6659609,399.1190491
3.703481393,-58.81646356,-363.8620607,394.5203525
3.706482593,-50.22655084,-373.175235,388.8954989
3.709483794,-41.63663812,-382.4884093,383.2706453
3.712484994,-33.04672541,-391.8015836,377.6457917
3.715486194,-24.45681269,-401.1147579,372.020938
3.718487395,-14.01947024,-410.8492214,368.1969462
3.721488595,-4.779664849,-420.3105978,363.2056034
3.724489796,4.460140545,-429.7719741,358.2142607
3.727490996,13.69994594,-439.2333504,353.222918
3.730492197,22.93975133,-448.6947267,348.2315753
3.733493397,32.14529579,-453.6942104,342.3449045
3.736494598,41.36494668,-460.5308122,336.8268717
3.739495798,50.5811333,-466.9162539,331.2183087
3.742496999,59.79385567,-472.8505355,325.5192155
3.745498199,69.00311377,-478.333657,319.729592
3.7484994,76.35967037,-480.2778983,312.3620409
3.7515006,84.45399211,-483.0086299,305.5001527
3.754501801,92.35275942,-484.9674633,298.3932303
3.757503001,100.0559723,-486.1543986,291.0412738
3.760504202,107.5636307,-486.5694358,283.4442831
3.763505402,116.9407349,-491.2349034,278.470477
3.766506603,125.3180229,-493.1724118,272.134543
3.769507803,133.7202233,-494.8742237,265.8597962
3.772509004,142.147336,-496.3403393,259.6462364
3.775510204,150.5993611,-497.5707585,253.4938638
3.778511405,158.857213,-497.6010716,246.5405119
3.781512605,167.2227116,-497.7598834,239.9739314
3.784513806,175.5890697,-497.5771188,233.3738831
3.787515006,183.9562874,-497.052778,226.740367
3.790516206,192.3243647,-496.1868609,220.0733832
3.793517407,200.4558785,-494.8315432,213.3345924
3.796518607,208.6749787,-493.188647,206.5763386
3.799519808,216.8681201,-491.1874771,199.7802863
3.802521008,225.0353029,-488.8280332,192.9464356
3.805522209,233.1765269,-486.1103155,186.0747866
3.808523409,241.1749605,-480.2136414,178.3869914
3.81152461,249.2752004,-476.45547,171.2166429
3.81452581,257.3754402,-472.6972987,164.0462945
3.817527011,265.4756801,-468.9391273,156.875946
3.820528211,273.5759199,-465.180956,149.7055975
3.823529412,281.6761598,-461.4227846,142.535249
3.826530612,287.4316475,-448.7864395,132.8299063
3.829531813,294.8609969,-442.4880073,124.9342345
3.832533013,302.2903463,-436.189575,117.0385626
3.835534214,309.7196957,-429.8911428,109.1428908
3.838535414,317.1490451,-423.5927106,101.247219
3.841536615,327.8068302,-417.670694,92.55969859
3.844537815,336.1732303,-411.4815161,84.43419339
3.847539016,344.5396304,-405.2923382,76.3086882
3.850540216,352.9060305,-399.1031602,68.183183
3.853541417,361.2724306,-392.9139823,60.05767781
3.856542617,373.2942009,-388.9744385,50.14082102
3.859543818,382.7370882,-383.447766,41.48777226
3.862545018,392.1799756,-377.9210934,32.8347235
3.865546218,401.6228629,-372.3944208,24.18167474
3.868547419,411.0657502,-366.8677482,15.52862599
3.871548619,420.0121169,-363.1328594,4.76882998
3.87454982,429.306611,-358.1416906,-4.513854559
3.87755102,438.601105,-353.1505218,-13.7965391
3.880552221,447.895599,-348.159353,-23.07922364
3.883553421,457.1900931,-343.1681842,-32.36190818
3.886554622,460.2583055,-336.7015698,-41.26994971
3.889555822,466.4520955,-330.9756254,-50.36606108
3.892557023,472.1553565,-325.13344,-59.43265672
3.895558223,477.3680885,-319.1750137,-68.46973663
3.898559424,482.0902915,-313.1003464,-77.4773008
3.901560624,483.3525993,-305.6829075,-84.58285067
3.904561825,485.5925627,-298.755678,-92.58473001
3.907563025,487.1026304,-291.6133345,-100.4061477
3.910564226,487.8828024,-284.2558768,-108.0471037
