Time,U,V,W
0.725890356,-293.383274,15.72293977,304.9472322
0.726690676,-290.1769896,8.131777689,308.4073727
0.727490996,-286.8752916,0.488014456,311.7104646
0.728291317,-283.47818,-7.208349932,314.856508
0.729091637,-279.9856547,-14.95731547,317.8455027
0.729891957,-276.4161595,-22.29542066,320.4442122
0.730692277,-272.7427805,-29.89896957,322.9929861
0.731492597,-268.9755214,-37.51658723,325.3653199
0.732292917,-265.114382,-45.14827365,327.5612138
0.733093237,-261.1593625,-52.79402884,329.5806678
0.733893557,-257.1104628,-60.45385278,331.4236817
0.734693878,-252.9005524,-68.05844925,333.3277993
0.735494198,-248.6276111,-75.70895898,334.9463158
0.736294518,-244.2552127,-83.36778069,336.4081262
0.737094838,-239.7833574,-91.03491441,337.7132305
0.737895158,-235.2120449,-98.71036012,338.8616287
0.738695478,-230.5412755,-106.3941178,339.8533208
0.739495798,-225.1180399,-113.4076388,339.6390813
0.740296118,-220.2801553,-120.8616445,340.3607044
0.741096439,-215.4422708,-128.3156502,341.0823275
0.741896759,-210.6043862,-135.7696559,341.8039507
0.742697079,-205.7665017,-143.2236616,342.5255738
0.743497399,-200.9286171,-150.6776674,343.2471969
0.744297719,-194.4611578,-156.4413777,340.9718114
0.745098039,-189.0818251,-163.33376,340.6976381
0.745898359,-183.7024924,-170.2261423,340.4234649
0.746698679,-178.3231597,-177.1185247,340.1492916
0.747499,-172.943827,-184.010907,339.8751183
0.74829932,-167.5644943,-190.9032893,339.600945
0.74909964,-160.055784,-196.8817256,337.2826727
0.74989996,-153.9693095,-203.470597,336.3296777
0.75070028,-147.882835,-210.0594684,335.3766826
0.7515006,-141.7963606,-216.6483398,334.4236876
0.75230092,-135.7098861,-223.2372112,333.4706926
0.75310124,-129.6234116,-229.8260825,332.5176975
0.753901561,-121.6719969,-234.373129,329.4161596
0.754701881,-114.9665231,-240.2842907,327.7500337
0.755502201,-108.2610494,-246.1954524,326.0839079
0.756302521,-101.5555757,-252.1066141,324.417782
0.757102841,-94.85010198,-258.0177758,322.7516562
0.757903161,-88.14462826,-263.9289375,321.0855303
0.758703481,-81.31495667,-267.1464422,318.0113943
0.759503802,-74.54254231,-271.6057664,315.5863737
0.760304122,-67.75985093,-275.8421981,313.0448443
0.761104442,-60.96688253,-279.8557373,310.3868061
0.761904762,-54.16363711,-283.6463842,307.6122591
0.762705082,-47.35011467,-287.2141386,304.7212032
0.763505402,-39.01437243,-292.506657,302.1650636
0.764305722,-31.36582759,-296.6778094,299.2841682
0.765106042,-23.58199543,-300.7871054,296.3240887
0.765906363,-15.66287595,-304.8345448,293.284825
0.766706683,-7.608469134,-308.8201278,290.1663772
0.767507003,0.581225001,-312.7438542,286.9687453
0.768307323,8.09840894,-315.498834,283.2945503
0.769107643,16.12376245,-318.7029018,279.7246027
0.769907963,24.21766569,-321.7536655,276.0426409
0.770708283,32.38011866,-324.651125,272.2486647
0.771508603,40.61112135,-327.3952803,268.3426743
0.772308924,48.91067377,-329.9861315,264.3246695
0.773109244,54.04740255,-330.5013461,260.8377752
0.773909564,60.74524206,-331.7511758,256.9418094
0.774709884,67.24487606,-332.6890096,252.9869203
0.775510204,73.54630454,-333.3148475,248.9731079
0.776310524,79.64952749,-333.6286895,244.9003723
